request_type,name,response_time_ms,response_length
GET,/city/Portland,115.31141700106673,63
GET,/routes/shortest?fromName=Phoenix&toName=Houston,81.97595801902935,82
GET,/city/Seattle,122.93387501267716,61
POST,/routes/heatmap,68.87095799902454,434
GET,/routes/most-used,108.86337500414811,2821
GET,/cities,102.02674998436123,957
GET,/routes/most-used?date=2025-11-01,123.4088749915827,2821
GET,/routes/most-used?date=2025-11-01,613.5911659803241,2821
GET,/routes/most-used,614.3713329802267,2821
GET,/routes/random-points?count=1,616.8902080098633,8
GET,/city/Portland,615.4402079991996,63
GET,/city/Denver,614.12204199587,60
GET,/routes/shortest?fromName=Houston&toName=Nashville,88.64816601271741,86
GET,/city/Kansas%20City,630.7890829921234,66
GET,/cities,630.623791977996,957
GET,/routes/random-points?count=2,629.929999995511,15
GET,/routes/most-used?date=2025-11-01,634.5955000142567,2821
GET,/routes/most-used?date=2025-11-01,143.89262499753386,2821
GET,/routes/shortest?fromName=Denver&toName=Phoenix,152.84462500130758,80
GET,/cities,135.96545800101012,957
GET,/city/info/Nashville,125.11637501302175,119
GET,/city/Denver,122.7545420115348,60
GET,/routes/random-points?count=5,142.0541669940576,36
POST,/routes/heatmap,126.05183300911449,434
GET,/cities,154.50745899579488,957
